SJL16168.1	SJL16168.1
KIM79211.1	CCA70723.1
KIM79211.1	CCA70732.1
KIM79211.1	CCA71123.1
KIM79211.1	CCA71244.1
KIM79211.1	CCA71401.1
KIM79211.1	CCA71411.1
KIM79211.1	CCA71423.1
KIM79211.1	CCA71458.1
KIM79211.1	CCA71643.1
KIM79211.1	CCA72352.1
KIM79211.1	CCA72373.1
KIM79211.1	CCA73057.1
KIM79211.1	CCA73374.1
KIM79211.1	CCA73512.1
KIM79211.1	CCA73620.1
KIM79211.1	CCA73885.1
KIM79211.1	CCA73887.1
KIM79211.1	CCA73972.2
KIM79211.1	CCA74042.1
KIM79211.1	CCA74228.1
KIM79211.1	CCA74240.1
KIM79211.1	CCA74248.1
KIM79211.1	CCA74344.1
KIM79211.1	CCA71456.1
KIM79211.1	CCA71457.1
KIM79211.1	CCA74972.1
KIM79211.1	CCA74347.1
KIM79211.1	CCA74370.1
KIM79211.1	CCA74920.1
KIM79211.1	CCA75075.1
KIM79211.1	CCA75144.1
KIM79211.1	CCA75380.1
KIM79211.1	CCA75681.1
KIM79211.1	CCA75727.1
KIM79211.1	CCA75993.1
KIM79211.1	CCA76052.1
KIM79211.1	CCA76115.1
KIM79211.1	CCA68914.1
KIM79211.1	CCA69787.1
KIM79211.1	CCA70407.1
KIM79211.1	CCA72180.1
KIM79211.1	CCA73757.1
KIM79211.1	CCA75243.2
KIM79211.1	CCA75328.1
KIM79211.1	CCA75611.1
KIM79211.1	CCA75830.1
KIM79211.1	CCA76579.1
KIM79211.1	CCA77942.1
KIM79211.1	CCA77963.1
KIM79211.1	CCA76159.1
KIM79211.1	CCA76170.1
KIM79211.1	CCA76249.1
KIM79211.1	CCA66915.1
KIM79211.1	CCA75010.1
KIM79211.1	CCA75858.1
KIM79211.1	CCA76432.1
KIM79211.1	CCA78024.1
KIM79211.1	CCA76263.1
KIM79211.1	CCA77776.1
KIM79211.1	CCA76287.1
KIM79211.1	CCA76444.1
KIM79211.1	CCA76447.1
KIM79211.1	CCA76463.1
KIM79211.1	CCA76472.1
KIM79211.1	CCA76476.1
KIM79211.1	CCA76677.1
KIM79211.1	CCA73897.1
KIM79211.1	CCA76730.1
KIM79211.1	CCA77276.1
KIM79211.1	CCA76532.1
KIM79211.1	CCA76661.1
KIM79211.1	CCA77409.1
KIM79211.1	CCA76475.1
KIM79211.1	CCA76935.1
KIM79211.1	CCA77363.1
KIM79211.1	CCA77522.1
KIM79211.1	CCA77923.1
KIM79211.1	CCA77814.1
KIM79211.1	CCA78096.1
KIM79211.1	CCA76398.1
KIM79211.1	CCA76431.1
KIM79211.1	CCA76665.1
KIM79211.1	CCA76812.1
KIM79211.1	CCA76847.1
KIM79211.1	CCA76951.1
KIM79211.1	CCA77028.1
KIM79211.1	CCA77078.1
KIM79211.1	CCA77104.1
KIM79211.1	CCA77478.1
KIM79211.1	KIM81104.1
KIM79211.1	KIM78561.1
KIM79211.1	KIM78643.1
KIM79211.1	KIM82182.1
KIM79211.1	KIM88332.1
KIM79211.1	CCA77552.1
KIM79211.1	CCO32470.1
KIM79211.1	KEP45692.1
KIM79211.1	EUC60531.1
KIM79211.1	CCO35519.1
KIM79211.1	CCO37248.1
KIM79211.1	CEL58703.1
KIM79211.1	CCO31630.1
KIM79211.1	CCO37040.1
KIM79211.1	CCO37173.1
KIM79211.1	CEL61538.1
KIM79211.1	CCO35638.1
KIM79211.1	CCX08275.1
KIM79211.1	CCX11984.1
KIM79211.1	CCX12088.1
KIM79211.1	CCX30504.1
KIM79211.1	CCX31591.1
KIM79211.1	CCX31727.1
KIM79211.1	CCX34632.1
KIM79211.1	CEL07027.1
KIM79211.1	PCH07131.1
KIM79211.1	XP_660401.1
KIM79211.1	CEL54182.1
KIM79211.1	CEL54386.1
KIM79211.1	KDN36300.1
KIM79211.1	CEL54941.1
KIM79211.1	CEL58508.1
KIM79211.1	CEL58847.1
KIM79211.1	CEL59076.1
KIM79211.1	CCO33212.1
KIM79211.1	CEL60517.1
KIM79211.1	CCO33398.1
KIM79211.1	CCO34235.1
KIM79211.1	CCO35245.1
KIM79211.1	CCO35997.1
KIM79211.1	CEL61229.1
KIM79211.1	ELU37280.1
KIM79211.1	CEL61311.1
KIM79211.1	KEP45895.1
KIM79211.1	CEL63638.1
KIM79211.1	CEL63640.1
KIM79211.1	CCO33052.1
KIM79211.1	CUA68970.1
KIM79211.1	CUA71831.1
KIM79211.1	CEL59035.1
KIM79211.1	CUA69785.1
KIM79211.1	EUC56527.1
KIM79211.1	KEP52018.1
KIM79211.1	CUA71492.1
KIM79211.1	CUA73608.1
KIM79211.1	CUA73443.1
KIM79211.1	CUA76602.1
KIM79211.1	CUA77158.1
KIM79211.1	CUA78271.1
KIM79211.1	CUA78407.1
KIM79211.1	CVK94659.1
KIM79211.1	CVL00772.1
KIM79211.1	CZR40910.1
KIM79211.1	EMT69961.1
KIM79211.1	ENH70495.1
KIM79211.1	EWY87247.1
KIM79211.1	EWZ34440.1
KIM79211.1	EWZ95466.1
KIM79211.1	EXA38391.1
KIM79211.1	EXK95454.1
KIM79211.1	EXL48156.1
KIM79211.1	EXM04734.1
KIM79211.1	EXM31520.1
KIM79211.1	KLO88115.1
KIM79211.1	KLP10523.1
KIM79211.1	KLP14637.1
KIM79211.1	PCD30621.1
KIM79211.1	RBA16073.1
KIM79211.1	RBQ97257.1
KIM79211.1	RBR14589.1
KIM79211.1	SCO45767.1
KIM79211.1	SCO52714.1
KIM79211.1	SCV53701.1
KIM79211.1	XP_018246204.1
KIM79211.1	XP_018752371.1
KIM79211.1	XP_023433158.1
KIM79211.1	CVK96110.1
KIM79211.1	CEG05293.1
KIM79211.1	CVK98027.1
KIM79211.1	CZR48106.1
KIM79211.1	EGU87848.1
KIM79211.1	EMT62737.1
KIM79211.1	ENH75880.1
KIM79211.1	EWY84491.1
KIM79211.1	EWZ97073.1
KIM79211.1	EXA37059.1
KIM79211.1	EXK82516.1
KIM79211.1	EXL54483.1
KIM79211.1	EXM19813.1
KIM79211.1	KLO80967.1
KIM79211.1	KLO81325.1
KIM79211.1	KLP19821.1
KIM79211.1	PCD28714.1
KIM79211.1	RBA19756.1
KIM79211.1	RBR00793.1
KIM79211.1	RFN50779.1
KIM79211.1	SCN99709.1
KIM79211.1	SCO49239.1
KIM79211.1	SCO56518.1
KIM79211.1	SCO89130.1
KIM79211.1	XP_018242610.1
KIM79211.1	XP_018252891.1
KIM79211.1	XP_018758437.1
KIM79211.1	XP_023435284.1
KIM79211.1	OAK98483.1
KIM79211.1	PVH99314.1
KIM79211.1	CVK97774.1
KIM79211.1	CVL05347.1
KIM79211.1	CZR41663.1
KIM79211.1	EGU86129.1
KIM79211.1	EMT73434.1
KIM79211.1	ENH64044.1
KIM79211.1	EWY85990.1
KIM79211.1	EWZ31608.1
KIM79211.1	EWZ94194.1
KIM79211.1	EXA39684.1
KIM79211.1	EXK38376.1
KIM79211.1	EXK75970.1
KIM79211.1	EXL42885.1
KIM79211.1	EXL66149.1
KIM79211.1	EXM00545.1
KIM79211.1	EXM26045.1
KIM79211.1	KLP04262.1
KIM79211.1	KPA37951.1
KIM79211.1	PCD31350.1
KIM79211.1	RBA13199.1
KIM79211.1	SCO20608.1
KIM79211.1	SCO22682.1
KIM79211.1	SCO50670.1
KIM79211.1	SCO88756.1
KIM79211.1	SCV57220.1
KIM79211.1	XP_018251503.1
KIM79211.1	XP_018759429.1
KIM79211.1	XP_023433805.1
KIM79211.1	CZR62549.1
KIM79211.1	EWC43477.1
KIM79211.1	EPS45763.1
KIM79211.1	PVH83293.1
KIM79211.1	CZR62743.1
KIM79211.1	CZR63106.1
KIM79211.1	CZR67458.1
KIM79211.1	CZR69571.1
KIM79211.1	EGN92590.1
KIM79211.1	EGN96852.1
KIM79211.1	EGO00453.1
KIM79211.1	EGO03087.1
KIM79211.1	EHA24790.1
KIM79211.1	EKG13878.1
KIM79211.1	ELU35939.1
KIM79211.1	ELU36788.1
KIM79211.1	EMD31474.1
KIM79211.1	EMD30499.1
KIM79211.1	EMD31637.1
KIM79211.1	EMD36771.1
KIM79211.1	EMD30831.1
KIM79211.1	EMD36374.1
KIM79211.1	EMD30572.1
KIM79211.1	EMD31640.1
KIM79211.1	EMD36334.1
KIM79211.1	EMD36347.1
KIM79211.1	EMD36351.1
KIM79211.1	EMD36473.1
KIM79211.1	EMD36479.1
KIM79211.1	EMD36490.1
KIM79211.1	EMD36495.1
KIM79211.1	EMD31452.1
KIM79211.1	EMD30575.1
KIM79211.1	EMD30754.1
KIM79211.1	EMD31449.1
KIM79211.1	EMD31454.1
KIM79211.1	EMD31473.1
KIM79211.1	EMD36806.1
KIM79211.1	EMD36360.1
KIM79211.1	EMD30672.1
KIM79211.1	EMD36498.1
KIM79211.1	EMD36503.1
KIM79211.1	EMD36505.1
KIM79211.1	EMD36468.1
KIM79211.1	EMD36813.1
KIM79211.1	EMD37049.1
KIM79211.1	EMD36793.1
KIM79211.1	EMD37114.1
KIM79211.1	OCH89024.1
KIM79211.1	EMR71102.1
KIM79211.1	EPE07608.1
KIM79211.1	EPS38877.1
KIM79211.1	EPS39024.1
KIM79211.1	EPS39617.1
KIM79211.1	XP_016613391.1
KIM79211.1	KFY80025.1
KIM79211.1	KFX93548.1
KIM79211.1	KFX95180.1
KIM79211.1	KFY12308.1
KIM79211.1	KFY25596.1
KIM79211.1	KFY36698.1
KIM79211.1	KFY84562.1
KIM79211.1	KFZ00823.1
KIM79211.1	KFZ16169.1
KIM79211.1	OBT47188.1
KIM79211.1	OBT57875.1
KIM79211.1	OBT63806.1
KIM79211.1	OBT73411.1
KIM79211.1	XP_018133125.1
KIM79211.1	EUC53496.1
KIM79211.1	KEP45138.1
KIM79211.1	EUC53523.1
KIM79211.1	EUC54561.1
KIM79211.1	EUC55605.1
KIM79211.1	EUC56918.1
KIM79211.1	CCO30551.1
KIM79211.1	CCO34288.1
KIM79211.1	CCO34680.1
KIM79211.1	CCO34881.1
KIM79211.1	CCO35266.1
KIM79211.1	CCO36098.1
KIM79211.1	CCO36406.1
KIM79211.1	CEL54397.1
KIM79211.1	CEL54423.1
KIM79211.1	CEL54640.1
KIM79211.1	CEL56325.1
KIM79211.1	CEL61304.1
KIM79211.1	CCO36139.1
KIM79211.1	CCO37617.1
KIM79211.1	CCO33255.1
KIM79211.1	CCO37154.1
KIM79211.1	CEL55848.1
KIM79211.1	CEL55904.1
KIM79211.1	CCO28508.1
KIM79211.1	CCO28509.1
KIM79211.1	CCO34314.1
KIM79211.1	CUA70733.1
KIM79211.1	ELU44356.1
KIM79211.1	CEL63175.1
KIM79211.1	KDN40729.1
KIM79211.1	KEP50712.1
KIM79211.1	KDN40712.1
KIM79211.1	KEP51009.1
KIM79211.1	EUC57582.1
KIM79211.1	EUC60396.1
KIM79211.1	KDN35788.1
KIM79211.1	KEP50022.1
KIM79211.1	EUC62560.1
KIM79211.1	EXF75693.1
KIM79211.1	KXH68840.1
KIM79211.1	EXK27471.1
KIM79211.1	EXA31813.1
KIM79211.1	EXM12882.1
KIM79211.1	KJZ69014.1
KIM79211.1	EXL96086.1
KIM79211.1	EYB23496.1
KIM79211.1	CEF88795.1
KIM79211.1	PCD24414.1
KIM79211.1	PTD06237.1
KIM79211.1	XP_009254708.1
KIM79211.1	DAA74488.1
KIM79211.1	EGD95678.1
KIM79211.1	EGE09424.1
KIM79211.1	EZF30475.1
KIM79211.1	EZF47307.1
KIM79211.1	EZF68550.1
KIM79211.1	GBF62501.1
KIM79211.1	OAL75631.1
KIM79211.1	XP_003011957.1
KIM79211.1	XP_003022456.1
KIM79211.1	XP_003176023.1
KIM79211.1	XP_003239439.1
KIM79211.1	RBR14537.1
KIM79211.1	XP_025594483.1
KIM79211.1	GAM40121.1
KIM79211.1	PCG89401.1
KIM79211.1	XP_016228291.1
KIM79211.1	GAM42231.1
KIM79211.1	GAM91123.1
KIM79211.1	GAT49021.1
KIM79211.1	GAT51936.1
KIM79211.1	GAV99283.1
KIM79211.1	KIK61040.1
KIM79211.1	KDN34079.1
KIM79211.1	KDN35658.1
KIM79211.1	CUA70594.1
KIM79211.1	EUC56505.1
KIM79211.1	KEP49066.1
KIM79211.1	KDN39658.1
KIM79211.1	CUA73024.1
KIM79211.1	KDN47705.1
KIM79211.1	KDQ05721.1
KIM79211.1	KDQ49098.1
KIM79211.1	KDQ49135.1
KIM79211.1	KDQ50197.1
KIM79211.1	KDQ50996.1
KIM79211.1	KDQ54129.1
KIM79211.1	KDQ54139.1
KIM79211.1	KDQ54186.1
KIM79211.1	KDQ50903.1
KIM79211.1	EGO05414.1
KIM79211.1	KDQ56505.1
KIM79211.1	KDQ56379.1
KIM79211.1	KDQ58712.1
KIM79211.1	KDQ59298.1
KIM79211.1	KII95974.1
KIM79211.1	KDR66491.1
KIM79211.1	KDR67842.1
KIM79211.1	KDR71778.1
KIM79211.1	KDR68312.1
KIM79211.1	KDR74226.1
KIM79211.1	KDR71040.1
KIM79211.1	KIJ93635.1
KIM79211.1	KIJ97945.1
KIM79211.1	PPQ81031.1
KIM79211.1	KJA21064.1
KIM79211.1	PPQ81501.1
KIM79211.1	KDR77835.1
KIM79211.1	PPQ85939.1
KIM79211.1	PPQ88497.1
KIM79211.1	PPQ93035.1
KIM79211.1	PPQ94460.1
KIM79211.1	PPQ94485.1
KIM79211.1	KDR76519.1
KIM79211.1	KDR77959.1
KIM79211.1	KDR77956.1
KIM79211.1	KDR79298.1
KIM79211.1	KDR66484.1
KIM79211.1	KDR66511.1
KIM79211.1	KIM38762.1
KIM79211.1	KIM83660.1
KIM79211.1	KDR77674.1
KIM79211.1	XP_001886225.1
KIM79211.1	KIJ53753.1
KIM79211.1	KIJ91544.1
KIM79211.1	KIJ89830.1
KIM79211.1	KIJ90176.1
KIM79211.1	KIK00237.1
KIM79211.1	KIK05057.1
KIM79211.1	PPQ88754.1
KIM79211.1	PPQ91545.1
KIM79211.1	PPQ93171.1
KIM79211.1	PPQ94965.1
KIM79211.1	KIJ94292.1
KIM79211.1	KIK00965.1
KIM79211.1	KIJ94285.1
KIM79211.1	KIK01514.1
KIM79211.1	KIM38536.1
KIM79211.1	KIM75213.1
KIM79211.1	KNZ78079.1
KIM79211.1	KNZ78071.1
KIM79211.1	KNZ78077.1
KIM79211.1	KNZ78084.1
KIM79211.1	PPQ65716.1
KIM79211.1	PPQ79980.1
KIM79211.1	PPQ82751.1
KIM79211.1	KDR71408.1
KIM79211.1	PPR04700.1
KIM79211.1	PPR07583.1
KIM79211.1	PPQ84461.1
KIM79211.1	PPQ85245.1
KIM79211.1	PPQ85244.1
KIM79211.1	PPQ86993.1
KIM79211.1	PPQ87665.1
KIM79211.1	PPQ91249.1
KIM79211.1	PPQ89689.1
KIM79211.1	PPQ90677.1
KIM79211.1	PPQ90908.1
KIM79211.1	PPQ93627.1
KIM79211.1	PPQ90578.1
KIM79211.1	KIJ90136.1
KIM79211.1	KDR84428.1
KIM79211.1	KIJ90712.1
KIM79211.1	KIJ94395.1
KIM79211.1	KIJ94787.1
KIM79211.1	KIJ97484.1
KIM79211.1	KIJ98099.1
KIM79211.1	KIJ98110.1
KIM79211.1	KIJ99257.1
KIM79211.1	KIJ99260.1
KIM79211.1	KIJ99266.1
KIM79211.1	KIK02424.1
KIM79211.1	KIK02837.1
KIM79211.1	KIK05164.1
KIM79211.1	KIK05625.1
KIM79211.1	XP_001886877.1
KIM79211.1	PPQ94743.1
KIM79211.1	XP_001889262.1
KIM79211.1	KDR81250.1
KIM79211.1	KEP45805.1
KIM79211.1	ELU36139.1
KIM79211.1	KDN33492.1
KIM79211.1	KEP45879.1
KIM79211.1	KEP45910.1
KIM79211.1	KEP46350.1
KIM79211.1	KEP46491.1
KIM79211.1	KEP46633.1
KIM79211.1	EUC56593.1
KIM79211.1	CCO29698.1
KIM79211.1	CEL52923.1
KIM79211.1	CEL54229.1
KIM79211.1	CCO32013.1
KIM79211.1	CCO31596.1
KIM79211.1	CCO32011.1
KIM79211.1	CCO32016.1
KIM79211.1	CCO32931.1
KIM79211.1	CCO33347.1
KIM79211.1	CCO33531.1
KIM79211.1	CCO33532.1
KIM79211.1	CCO34353.1
KIM79211.1	CCO34530.1
KIM79211.1	CCO34966.1
KIM79211.1	CCO34968.1
KIM79211.1	CCO34969.1
KIM79211.1	CCO35700.1
KIM79211.1	CCO37512.1
KIM79211.1	CEL54814.1
KIM79211.1	CCO32527.1
KIM79211.1	CCO33880.1
KIM79211.1	CCO34181.1
KIM79211.1	CCO35583.1
KIM79211.1	CCO35584.1
KIM79211.1	CCO36456.1
KIM79211.1	CCO36503.1
KIM79211.1	CEL56736.1
KIM79211.1	CEL62923.1
KIM79211.1	CEL62938.1
KIM79211.1	CCO33109.1
KIM79211.1	CCO35251.1
KIM79211.1	CCO35802.1
KIM79211.1	CEL59094.1
KIM79211.1	CCO33974.1
KIM79211.1	CCO34300.1
KIM79211.1	CCO33979.1
KIM79211.1	CCO36485.1
KIM79211.1	CCO37843.1
KIM79211.1	CEL59051.1
KIM79211.1	CEL59071.1
KIM79211.1	CEL60098.1
KIM79211.1	CUA72620.1
KIM79211.1	CUA75297.1
KIM79211.1	EUC56570.1
KIM79211.1	KDN39370.1
KIM79211.1	KDN39373.1
KIM79211.1	KEP46041.1
KIM79211.1	KEP48259.1
KIM79211.1	CCO33977.1
KIM79211.1	CCO34302.1
KIM79211.1	CCO33975.1
KIM79211.1	CCO34299.1
KIM79211.1	CCO37224.1
KIM79211.1	CCO34983.1
KIM79211.1	CCO35249.1
KIM79211.1	CCO35801.1
KIM79211.1	CEL57088.1
KIM79211.1	CCO36012.1
KIM79211.1	CCO31936.1
KIM79211.1	CEL53986.1
KIM79211.1	CEL55007.1
KIM79211.1	CEL56957.1
KIM79211.1	CEL57291.1
KIM79211.1	CEL62857.1
KIM79211.1	CCO36556.1
KIM79211.1	CCO31535.1
KIM79211.1	CCO31552.1
KIM79211.1	CCO31557.1
KIM79211.1	CCO33245.1
KIM79211.1	CCO34171.1
KIM79211.1	CCO34972.1
KIM79211.1	CCO36567.1
KIM79211.1	CEL54618.1
KIM79211.1	CEL52819.1
KIM79211.1	CCO35853.1
KIM79211.1	CEL52931.1
KIM79211.1	CEL53283.1
KIM79211.1	CEL53321.1
KIM79211.1	CEL54019.1
KIM79211.1	CEL54317.1
KIM79211.1	CCO32149.1
KIM79211.1	CEL54782.1
KIM79211.1	EUC53958.1
KIM79211.1	CEL56194.1
KIM79211.1	CCO36384.1
KIM79211.1	CEL56755.1
KIM79211.1	CEL52746.1
KIM79211.1	CEL56961.1
KIM79211.1	CEL54400.1
KIM79211.1	CEL57426.1
KIM79211.1	CEL58540.1
KIM79211.1	CCO36669.1
KIM79211.1	KDN34787.1
KIM79211.1	CCO34145.1
KIM79211.1	CUA78371.1
KIM79211.1	ELU40214.1
KIM79211.1	ELU44112.1
KIM79211.1	CEL58741.1
KIM79211.1	CEL58872.1
KIM79211.1	CEL59031.1
KIM79211.1	CCO30556.1
KIM79211.1	CEL59111.1
KIM79211.1	CEL61586.1
KIM79211.1	CEL61581.1
KIM79211.1	CUA72683.1
KIM79211.1	CUA73478.1
KIM79211.1	CUA72609.1
KIM79211.1	CUA72610.1
KIM79211.1	CUA72611.1
KIM79211.1	CUA72685.1
KIM79211.1	CUA73061.1
KIM79211.1	CUA73062.1
KIM79211.1	CUA73479.1
KIM79211.1	CUA73480.1
KIM79211.1	CUA73482.1
KIM79211.1	CUA73483.1
KIM79211.1	CUA73490.1
KIM79211.1	CUA73492.1
KIM79211.1	CUA74102.1
KIM79211.1	CUA74848.1
KIM79211.1	CUA74856.1
KIM79211.1	CUA74857.1
KIM79211.1	CUA75333.1
KIM79211.1	CUA76548.1
KIM79211.1	EUC54730.1
KIM79211.1	EUC54755.1
KIM79211.1	KDN34403.1
KIM79211.1	KDN47253.1
KIM79211.1	KEP46711.1
KIM79211.1	KEP46756.1
KIM79211.1	KEP48384.1
KIM79211.1	KEP48486.1
KIM79211.1	CEL62266.1
KIM79211.1	CEL62401.1
KIM79211.1	CCO33917.1
KIM79211.1	CUA68001.1
KIM79211.1	CUA69937.1
KIM79211.1	CUA70027.1
KIM79211.1	CUA74504.1
KIM79211.1	CUA70039.1
KIM79211.1	CUA68566.1
KIM79211.1	CUA68567.1
KIM79211.1	CUA68568.1
KIM79211.1	CUA70046.1
KIM79211.1	CUA72630.1
KIM79211.1	EUC54491.1
KIM79211.1	KDN44162.1
KIM79211.1	KEP45233.1
KIM79211.1	KEP48446.1
KIM79211.1	CUA72698.1
KIM79211.1	CUA72700.1
KIM79211.1	CUA77855.1
KIM79211.1	CUA72753.1
KIM79211.1	CUA72749.1
KIM79211.1	EUC55488.1
KIM79211.1	CUA72932.1
KIM79211.1	CEL54864.1
KIM79211.1	CUA73343.1
KIM79211.1	CUA73613.1
KIM79211.1	CUA69797.1
KIM79211.1	CUA73440.1
KIM79211.1	CUA74503.1
KIM79211.1	CUA67694.1
KIM79211.1	CUA70026.1
KIM79211.1	CUA74660.1
KIM79211.1	CCO35446.1
KIM79211.1	CEL61597.1
KIM79211.1	CCO37347.1
KIM79211.1	CEL61606.1
KIM79211.1	CUA69215.1
KIM79211.1	CUA69218.1
KIM79211.1	CUA69303.1
KIM79211.1	CUA76357.1
KIM79211.1	CUA76344.1
KIM79211.1	EUC55573.1
KIM79211.1	CUA74200.1
KIM79211.1	CUA77200.1
KIM79211.1	EUC55581.1
KIM79211.1	EUC56009.1
KIM79211.1	KEP49126.1
KIM79211.1	EUC60810.1
KIM79211.1	CUA75222.1
KIM79211.1	CUA77840.1
KIM79211.1	KDN45435.1
KIM79211.1	KEP49982.1
KIM79211.1	EUC63658.1
KIM79211.1	CCO32655.1
KIM79211.1	CEL58769.1
KIM79211.1	CUA69304.1
KIM79211.1	CUA69306.1
KIM79211.1	KDN44347.1
KIM79211.1	KEP46696.1
KIM79211.1	KDN35040.1
KIM79211.1	KEP49050.1
KIM79211.1	KDN38651.1
KIM79211.1	CUA69217.1
KIM79211.1	CUA74875.1
KIM79211.1	CUA76224.1
KIM79211.1	CUA77850.1
KIM79211.1	EUC55584.1
KIM79211.1	KDN34542.1
KIM79211.1	KDN38658.1
KIM79211.1	KDN40945.1
KIM79211.1	KEP52548.1
KIM79211.1	KEP47855.1
KIM79211.1	CUA74670.1
KIM79211.1	CUA74731.1
KIM79211.1	CUA75533.1
KIM79211.1	CUA75597.1
KIM79211.1	EUC61496.1
KIM79211.1	KDN34039.1
KIM79211.1	CUA75686.1
KIM79211.1	CUA76135.1
KIM79211.1	CUA74529.1
KIM79211.1	CUA76133.1
KIM79211.1	ELU38436.1
KIM79211.1	KDN33415.1
KIM79211.1	CUA71480.1
KIM79211.1	KDN40482.1
KIM79211.1	CUA77653.1
KIM79211.1	CUA70599.1
KIM79211.1	CUA76114.1
KIM79211.1	CUA77649.1
KIM79211.1	CUA77650.1
KIM79211.1	CUA77950.1
KIM79211.1	CUA71573.1
KIM79211.1	CUA76106.1
KIM79211.1	CUA77878.1
KIM79211.1	CUA78408.1
KIM79211.1	CUA78465.1
KIM79211.1	CUA69729.1
KIM79211.1	CUA74194.1
KIM79211.1	CUA70984.1
KIM79211.1	CUA70987.1
KIM79211.1	CUA71943.1
KIM79211.1	CUA74811.1
KIM79211.1	KEP49861.1
KIM79211.1	ELU36264.1
KIM79211.1	ELU36267.1
KIM79211.1	ELU36310.1
KIM79211.1	CEL52787.1
KIM79211.1	CCO35726.1
KIM79211.1	CEL52791.1
KIM79211.1	CEL57300.1
KIM79211.1	CEL60532.1
KIM79211.1	CEL62941.1
KIM79211.1	CCO33399.1
KIM79211.1	CCO33881.1
KIM79211.1	CCO33883.1
KIM79211.1	CCO34186.1
KIM79211.1	CCO35728.1
KIM79211.1	CCO36447.1
KIM79211.1	CEL52797.1
KIM79211.1	CEL60527.1
KIM79211.1	CEL62947.1
KIM79211.1	KDN36145.1
KIM79211.1	EUC53476.1
KIM79211.1	EUC57206.1
KIM79211.1	EUC59591.1
KIM79211.1	KDN36607.1
KIM79211.1	KEP45884.1
KIM79211.1	EUC63122.1
KIM79211.1	ELU36529.1
KIM79211.1	ELU37593.1
KIM79211.1	ELU36898.1
KIM79211.1	CEL57195.1
KIM79211.1	KEP45705.1
KIM79211.1	KDN36339.1
KIM79211.1	ELU37582.1
KIM79211.1	ELU38650.1
KIM79211.1	ELU40255.1
KIM79211.1	CEL54309.1
KIM79211.1	CEL54312.1
KIM79211.1	CCO32148.1
KIM79211.1	EUC54062.1
KIM79211.1	KEP54526.1
KIM79211.1	EUC54345.1
KIM79211.1	CUA72702.1
KIM79211.1	EUC53950.1
KIM79211.1	EUC54454.1
KIM79211.1	KEP46640.1
KIM79211.1	EUC54606.1
KIM79211.1	KEP46351.1
KIM79211.1	KEP46851.1
KIM79211.1	EUC67552.1
KIM79211.1	KEP48701.1
KIM79211.1	EUC57184.1
KIM79211.1	EUC57185.1
KIM79211.1	EUC57193.1
KIM79211.1	EUC62977.1
KIM79211.1	KDN48800.1
KIM79211.1	KEP46264.1
KIM79211.1	KEP48685.1
KIM79211.1	EUC55010.1
KIM79211.1	CUA71478.1
KIM79211.1	KEP47065.1
KIM79211.1	EUC55035.1
KIM79211.1	KDN33509.1
KIM79211.1	CUA69774.1
KIM79211.1	CUA69776.1
KIM79211.1	CUA78441.1
KIM79211.1	CUA78444.1
KIM79211.1	CUA78446.1
KIM79211.1	KDN41554.1
KIM79211.1	KDN41571.1
KIM79211.1	EUC56003.1
KIM79211.1	KEP48022.1
KIM79211.1	EUC56230.1
KIM79211.1	EUC56594.1
KIM79211.1	KEP46425.1
KIM79211.1	EUC57157.1
KIM79211.1	EUC57196.1
KIM79211.1	EUC57204.1
KIM79211.1	KEP47729.1
KIM79211.1	EUC60384.1
KIM79211.1	KDN33659.1
KIM79211.1	KDN41994.1
KIM79211.1	CEL56820.1
KIM79211.1	CCO35899.1
KIM79211.1	EUC61561.1
KIM79211.1	KDN34839.1
KIM79211.1	KDN43179.1
KIM79211.1	KEP44908.1
KIM79211.1	KEP45157.1
KIM79211.1	KEP45985.1
KIM79211.1	KEP46307.1
KIM79211.1	EUC62965.1
KIM79211.1	KEP46784.1
KIM79211.1	CUA67671.1
KIM79211.1	CUA76158.1
KIM79211.1	CUA68565.1
KIM79211.1	EUC54376.1
KIM79211.1	EUC54514.1
KIM79211.1	EUC54562.1
KIM79211.1	EUC55044.1
KIM79211.1	EUC58432.1
KIM79211.1	KEP47368.1
KIM79211.1	KEP51275.1
KIM79211.1	EUC57182.1
KIM79211.1	KEP47295.1
KIM79211.1	KDN44163.1
KIM79211.1	KEP47133.1
KIM79211.1	CUA70801.1
KIM79211.1	KEP48223.1
KIM79211.1	EUC55101.1
KIM79211.1	KEP48617.1
KIM79211.1	EUC58948.1
KIM79211.1	EUC59174.1
KIM79211.1	KEP46115.1
KIM79211.1	CUA74712.1
KIM79211.1	CCO32145.1
KIM79211.1	CUA73448.1
KIM79211.1	CUA73450.1
KIM79211.1	CUA74710.1
KIM79211.1	CUA75244.1
KIM79211.1	CUA75530.1
KIM79211.1	EUC57398.1
KIM79211.1	EUC59182.1
KIM79211.1	EUC59192.1
KIM79211.1	KDN39301.1
KIM79211.1	KEP47251.1
KIM79211.1	KEP51130.1
KIM79211.1	KEP46061.1
KIM79211.1	KEP48657.1
KIM79211.1	EUC57205.1
KIM79211.1	KDN34024.1
KIM79211.1	KEP49087.1
KIM79211.1	CUA67635.1
KIM79211.1	CUA69488.1
KIM79211.1	EUC54565.1
KIM79211.1	KDN41021.1
KIM79211.1	KDN44454.1
KIM79211.1	KEP50626.1
KIM79211.1	CUA75362.1
KIM79211.1	EUC56472.1
KIM79211.1	KEP53266.1
KIM79211.1	EUC58744.1
