Cluster no	Representative no	Nterm	Nterm_GDT
CVK90509	EXL94115.1	unk	unk
CVK90509	EXM35430.1	unk	unk
CVK90509	KLO84370.1	unk	unk
CVK90509	KLP00383.1	unk	unk
CVK90509	KLP17420.1	unk	unk
CVK90509	PCD33268.1	unk	unk
CVK90509	PNP75182.1	unk	unk
CVK90509	RBA19400.1	unk	unk
CVK90509	SCN83899.1	unk	unk
CVK90509	SCN85874.1	unk	unk
CVK90509	SCO34964.1	unk	unk
CVK90509	SCO49619.1	unk	unk
CVK90509	SCO87018.1	unk	unk
CVK90509	SCV34974.1	unk	unk
CVK90509	SCV36285.1	unk	unk
CVK90509	XP_018237640.1	unk	unk
CVK90509	XP_023432001.1	unk	unk
CVK90509	KIL92073.1	unk	unk
CVK90509	RFN51196.1	unk	unk
CVK90509	RBR26614.1	unk	unk
CVK90509	XP_025584237.1	unk	unk
CVK90509	KPA46174.1	unk	unk
CVK90632	CVK90632.1	unk	unk
CVK90632	CVK92128.1	unk	unk
CVK90632	CZR43568.1	unk	unk
CVK90632	EGU76596.1	unk	unk
CVK90632	EMT63117.1	unk	unk
CVK90632	ENH67486.1	unk	unk
CVK90632	EWZ36689.1	unk	unk
CVK90632	EXA44268.1	unk	unk
CVK90632	EXL56150.1	unk	unk
CVK90632	EXL73516.1	unk	unk
CVK90632	EXM19725.1	unk	unk
CVK90632	KLO88890.1	unk	unk
CVK90632	KLO94669.1	unk	unk
CVK90632	PCD34864.1	unk	unk
CVK90632	PNP80499.1	unk	unk
CVK90632	RBA21306.1	unk	unk
CVK90632	RBQ66104.1	unk	unk
CVK90632	SCN63944.1	unk	unk
CVK90632	SCO78152.1	unk	unk
CVK90632	SCV28723.1	unk	unk
CVK90632	XP_018239834.1	unk	unk
CVK90632	XP_018747190.1	unk	unk
CVK90632	XP_023430282.1	unk	unk
CVK97834	CVK97834.1	PFD-LIKE	PFD-LIKE
CVK97834	CVL05449.1	PFD-LIKE	PFD-LIKE
CVK97834	CZR41588.1	PFD-LIKE	PFD-LIKE
CVK97834	EGU83004.1	PFD-LIKE	PFD-LIKE
CVK97834	EWY86057.1	PFD-LIKE	PFD-LIKE
CVK97834	EWZ31680.1	PFD-LIKE	PFD-LIKE
CVK97834	EWZ94264.1	PFD-LIKE	PFD-LIKE
CVK97834	EXA39602.1	PFD-LIKE	PFD-LIKE
CVK97834	EXK38297.1	PFD-LIKE	PFD-LIKE
CVK97834	EXK93331.1	PFD-LIKE	PFD-LIKE
CVK97834	EXL42956.1	PFD-LIKE	PFD-LIKE
CVK97834	EXM00607.1	PFD-LIKE	PFD-LIKE
CVK97834	KLO93175.1	PFD-LIKE	PFD-LIKE
CVK97834	KLP00638.1	PFD-LIKE	PFD-LIKE
CVK97834	PCD31295.1	PFD-LIKE	PFD-LIKE
CVK97834	SCO12049.1	PFD-LIKE	unk
CVK97834	SCO20404.1	PFD-LIKE	PFD-LIKE
CVK97834	SCV56993.1	PFD-LIKE	PFD-LIKE
CVK97834	SCV57098.1	PFD-LIKE	PFD-LIKE
CVK97834	XP_018251429.1	PFD-LIKE	PFD-LIKE
CVK97834	XP_018759359.1	PFD-LIKE	PFD-LIKE
CVK97834	XP_023433990.1	PFD-LIKE	PFD-LIKE
CVK98219	CVK98219.1	unk	unk
CVK98219	CEG04258.1	unk	unk
CVK98219	CVL05772.1	unk	unk
CVK98219	CZR41389.1	unk	unk
CVK98219	EGU83510.1	unk	unk
CVK98219	EMT73169.1	unk	unk
CVK98219	ENH72872.1	unk	unk
CVK98219	EWY86404.1	unk	unk
CVK98219	EWZ32034.1	unk	unk
CVK98219	EXM26539.1	unk	unk
CVK98219	KIL89834.1	unk	unk
CVK98219	KLO93360.1	unk	unk
CVK98219	KPA44765.1	unk	unk
CVK98219	OBS22303.1	unk	unk
CVK98219	PNP81539.1	unk	unk
CVK98219	PTD08749.1	unk	unk
CVK98219	RBQ78924.1	unk	unk
CVK98219	RBR03182.1	unk	unk
CVK98219	RBR05026.1	unk	unk
CVK98219	RFN45287.1	unk	unk
CVK98219	XP_009260223.1	unk	unk
CVK98219	XP_011325619.1	unk	unk
CVK98219	XP_018251096.1	unk	unk
CVK98219	XP_018759036.1	unk	unk
CVK98219	XP_023433580.1	unk	unk
CVK98219	XP_025593782.1	unk	unk
KID94387	KID94387.1	HELO-LIKE	unk
KID94387	GAW17427.1	HELO-LIKE	unk
KID94387	KXH68512.1	HELO-LIKE	unk
KID94387	EQB53934.1	HELO-LIKE	unk
KID94387	KIL83795.1	HELO-LIKE	HELO-LIKE
KID94387	EMT69014.1	HELO-LIKE	HELO-LIKE
KID94387	EGU79652.1	HELO-LIKE	HELO-LIKE
KID94387	ENH71580.1	HELO-LIKE	HELO-LIKE
KID94387	EWY81444.1	HELO-LIKE	HELO-LIKE
KID94387	EWZ33505.1	HELO-LIKE	HELO-LIKE
KID94387	EWZ83448.1	HELO-LIKE	HELO-LIKE
KID94387	EXA35554.1	HELO-LIKE	HELO-LIKE
KID94387	EXK28873.1	HELO-LIKE	HELO-LIKE
KID94387	EXK83038.1	HELO-LIKE	HELO-LIKE
KID94387	EXL40573.1	HELO-LIKE	HELO-LIKE
KID94387	EXL73811.1	HELO-LIKE	HELO-LIKE
KID94387	EXM17602.1	HELO-LIKE	HELO-LIKE
KID94387	PCD23556.1	HELO-LIKE	HELO-LIKE
KID94387	SCO76326.1	HELO-LIKE	HELO-LIKE
KID94387	XP_018250741.1	HELO-LIKE	HELO-LIKE
KID94387	KIL87079.1	HELO-LIKE	HELO-LIKE
KID94387	KLP08772.1	HELO-LIKE	HELO-LIKE
KID94387	CZR45350.1	HELO-LIKE	HELO-LIKE
KID94387	KLO97182.1	HELO-LIKE	HELO-LIKE
KID94387	KLP20266.1	HELO-LIKE	HELO-LIKE
KID94387	SCN70176.1	HELO-LIKE	HELO-LIKE
KID94387	SCO15283.1	HELO-LIKE	HELO-LIKE
KID94387	SCO57161.1	HELO-LIKE	HELO-LIKE
KID94387	SCV49377.1	HELO-LIKE	HELO-LIKE
KID94387	XP_023437739.1	HELO-LIKE	HELO-LIKE
KID94387	KPA40514.1	HELO-LIKE	unk
KID94387	KXG52206.1	HELO-LIKE	HELO-LIKE
KID94387	KGO76158.1	HELO-LIKE	HELO-LIKE
KID94387	OQE26207.1	HELO-LIKE	HELO-LIKE
KID94387	PYI00916.1	HELO-LIKE	HELO-LIKE
KID94387	KXX82712.1	HELO-LIKE	HELO-LIKE
KID94387	OCL03823.1	HELO-LIKE	unk
KID94387	OIW28222.1	HELO-LIKE	unk
KID94387	OTA98837.1	HELO-LIKE	unk
KID94387	PZD26125.1	HELO-LIKE	HELO-LIKE
KID94387	PWO08611.1	HELO-LIKE	HELO-LIKE
KID94387	EFQ92003.1	HELO-LIKE	HELO-LIKE
KID94387	PWO20594.1	HELO-LIKE	HELO-LIKE
KID94387	PZC92284.1	HELO-LIKE	HELO-LIKE
KID94387	XP_001590281.1	HELO-LIKE	HELO-LIKE
KID94387	APA15386.1	HELO-LIKE	HELO-LIKE
KID94387	CZR66840.1	HELO-LIKE	HELO-LIKE
KID94387	XP_016638692.1	HELO-LIKE	unk
KIJ47396	KIJ47396.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ38588.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ42740.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ42750.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ23511.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ50443.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ50435.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ50450.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ50459.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ50470.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ50480.1	HELO-LIKE	HELO-LIKE
KIJ47396	OBT58304.1	HELO-LIKE	HELO-LIKE
KIJ47396	ELR04453.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFX90693.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFY28857.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFY42331.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFY75256.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFZ05406.1	HELO-LIKE	HELO-LIKE
KIJ47396	OBT45565.1	HELO-LIKE	HELO-LIKE
KIJ47396	OBT64762.1	HELO-LIKE	HELO-LIKE
KIJ47396	OBT72788.1	HELO-LIKE	HELO-LIKE
KIJ47396	XP_018126241.1	HELO-LIKE	HELO-LIKE
KIJ47396	XP_024319489.1	HELO-LIKE	HELO-LIKE
KIJ47396	XP_024326788.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFZ02901.1	HELO-LIKE	HELO-LIKE
KIJ47396	KFY90129.1	HELO-LIKE	HELO-LIKE
KIJ47396	OBT88134.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ51670.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ25576.1	HELO-LIKE	HELO-LIKE
KIJ47396	KIJ43799.1	HELO-LIKE	HELO-LIKE
KIJ51634	KIJ51634.1	C2 GOODBYE-LIKE	unk
KIJ51634	KIJ51697.1	C2 GOODBYE-LIKE	unk
KIJ51634	KIJ51659.1	C2 GOODBYE-LIKE	unk
KIJ51634	KDN49280.1	C2 GOODBYE-LIKE	unk
KIJ51634	KDQ14492.1	C2 GOODBYE-LIKE	unk
KIJ51634	KDQ11712.1	C2 GOODBYE-LIKE	unk
KIJ51634	KDQ11747.1	C2 GOODBYE-LIKE	unk
KIJ51634	KIJ38307.1	C2 GOODBYE-LIKE	unk
KIJ51634	KIJ36165.1	C2 GOODBYE-LIKE	GOODBYE-LIKE
KIJ51634	KIJ51754.1	C2 GOODBYE-LIKE	GOODBYE-LIKE
KIJ51634	KIJ38331.1	C2 GOODBYE-LIKE	GOODBYE-LIKE
KIJ51634	KIJ53825.1	C2 GOODBYE-LIKE	unk
KIJ51634	KIJ53814.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO04386.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO06852.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO05237.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO09471.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO09476.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO10069.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO14925.1	C2 GOODBYE-LIKE	unk
KIJ51634	KLO19719.1	C2 GOODBYE-LIKE	unk
KIJ51634	PSS36927.1	C2 GOODBYE-LIKE	unk
KIJ51634	PSR94372.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007267723.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007267752.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007267757.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007267814.1	C2 GOODBYE-LIKE	GOODBYE-LIKE
KIJ51634	XP_007267819.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007267856.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007267892.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007269824.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007269839.1	C2 GOODBYE-LIKE	unk
KIJ51634	OCB86268.1	C2 GOODBYE-LIKE	unk
KIJ51634	XP_007270035.1	C2 GOODBYE-LIKE	unk
KIJ93417	KIJ93417.1	unk	unk
KIJ93417	KIK01523.1	unk	unk
KIJ93417	KIJ94665.1	unk	unk
KIJ93417	KIJ89672.1	unk	unk
KIJ93417	KIJ90211.1	unk	unk
KIJ93417	KIJ90382.1	unk	unk
KIJ93417	KIJ90544.1	unk	unk
KIJ93417	KIJ91589.1	unk	unk
KIJ93417	KIJ92198.1	unk	unk
KIJ93417	KIJ92215.1	unk	unk
KIJ93417	KIJ92347.1	unk	unk
KIJ93417	KIJ92606.1	unk	unk
KIJ93417	KIJ93506.1	unk	unk
KIJ93417	KIJ94403.1	unk	unk
KIJ93417	KIJ94675.1	unk	unk
KIJ93417	KIJ95045.1	unk	unk
KIJ93417	KIJ95842.1	unk	unk
KIJ93417	KIJ97354.1	unk	unk
KIJ93417	KIJ97380.1	unk	unk
KIJ93417	KIJ97583.1	unk	unk
KIJ93417	KIJ97760.1	unk	unk
KIJ93417	KIK00376.1	unk	unk
KIJ93417	KIK01532.1	unk	unk
KIJ93417	KIK02411.1	unk	unk
KIJ93417	KIK02793.1	unk	unk
KIJ93417	KIK02820.1	unk	unk
KIJ93417	KIK06024.1	unk	unk
KIJ93417	KIK06319.1	unk	unk
KIJ93417	XP_001877577.1	unk	unk
KIJ93417	KDR69331.1	unk	unk
KIJ93417	KDR73816.1	unk	unk
KIJ93417	KDR78765.1	unk	unk
KIJ93417	KIJ96564.1	unk	unk
KIJ93417	KIJ97679.1	unk	unk
KIJ93417	KIL56093.1	unk	unk
KIJ93417	KIL57815.1	unk	unk
KIJ93417	KIM83291.1	unk	unk
KIJ93417	KIM86123.1	unk	unk
KIJ93417	KJA15482.1	unk	unk
KIJ93417	KZP18923.1	unk	unk
KIJ93417	KZP12187.1	unk	unk
KIJ93417	KIM79103.1	unk	unk
KIJ93417	RDB16278.1	unk	unk
KIJ93417	GAT54859.1	unk	unk
KIJ93417	KIJ97292.1	unk	unk
KIJ93417	XP_007330275.1	unk	unk
KIK07581	KIK07581.1	unk	unk
KIK07581	KIJ98303.1	unk	unk
KIK07581	KIJ98306.1	unk	unk
KIK07581	KIJ91991.1	unk	unk
KIK07581	KIJ92936.1	unk	unk
KIK07581	KIJ95616.1	unk	unk
KIK07581	KIK00347.1	unk	unk
KIK07581	KIJ90248.1	unk	unk
KIK07581	KIJ90462.1	unk	unk
KIK07581	KIJ91347.1	unk	unk
KIK07581	KIJ93378.1	unk	unk
KIK07581	KIJ93499.1	unk	unk
KIK07581	KIJ93512.1	unk	unk
KIK07581	KIJ95062.1	unk	unk
KIK07581	KIJ95989.1	unk	unk
KIK07581	KIK01650.1	unk	unk
KIK07581	KIK02461.1	unk	unk
KIK07581	KIK05633.1	unk	unk
KIK07581	KIK05813.1	unk	unk
KIK07581	KIK08108.1	unk	unk
KIK07581	KIK09701.1	unk	unk
KIK07581	KIJ92115.1	unk	unk
KIK07581	KIJ97793.1	unk	unk
KIK07581	KIK01547.1	unk	unk
KIK07581	KIK09991.1	unk	unk
KIK07581	KIK05347.1	unk	unk
KIK07581	KIJ95180.1	unk	unk
KIK07581	KIK00831.1	unk	unk
KIK07581	KIK01459.1	unk	unk
CDM37572	CDM37572.1	GOODBYE-LIKE	unk
CDM37572	XP_001209487.1	GOODBYE-LIKE	unk
CDM37572	XP_022577102.1	GOODBYE-LIKE	unk
CDM37572	KKP00044.1	GOODBYE-LIKE	unk
CDM37572	XP_013946569.1	GOODBYE-LIKE	unk
CDM37572	XP_013956442.1	GOODBYE-LIKE	unk
CDM37572	CZT44953.1	GOODBYE-LIKE	unk
CDM37572	CZS90244.1	GOODBYE-LIKE	unk
CDM37572	GAW14063.1	GOODBYE-LIKE	unk
CDM37572	OAQ97307.1	GOODBYE-LIKE	unk
CDM37572	XP_006668882.1	GOODBYE-LIKE	unk
CDM37572	XP_007925557.1	GOODBYE-LIKE	unk
CDM37572	ATY63083.1	GOODBYE-LIKE	unk
CDM37572	KID93400.1	GOODBYE-LIKE	unk
CDM37572	XP_006672502.1	GOODBYE-LIKE	unk
CDM37572	GAW10676.1	GOODBYE-LIKE	unk
CDM37572	OQE16124.1	GOODBYE-LIKE	unk
CDM37572	OTA61664.1	GOODBYE-LIKE	unk
CDM37572	OTA95613.1	GOODBYE-LIKE	unk
CDM37572	GAW26878.1	GOODBYE-LIKE	unk
CDM37572	OTB13862.1	GOODBYE-LIKE	unk
CDM37572	XP_020122836.1	GOODBYE-LIKE	unk
CDM37572	PVH79292.1	GOODBYE-LIKE	unk
CDM37572	PVH86783.1	GOODBYE-LIKE	unk
CDM37572	XP_018076535.1	GOODBYE-LIKE	unk
CDM37572	OTA87935.1	GOODBYE-LIKE	unk
CDM37572	RAO70555.1	GOODBYE-LIKE	unk
CDM37572	XP_016254482.1	GOODBYE-LIKE	unk
CDM37572	OQU99113.1	GOODBYE-LIKE	unk
CDM37572	XP_016645311.1	GOODBYE-LIKE	unk
CDM37572	XP_023622518.1	GOODBYE-LIKE	unk
CEF74370	CEF74370.1	HELO-LIKE	HELO-LIKE
CEF74370	EYB25989.1	HELO-LIKE	HELO-LIKE
CEF74370	PCD39140.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_009251950.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_025589719.1	HELO-LIKE	HELO-LIKE
CEF74370	EPE06550.1	HELO-LIKE	HELO-LIKE
CEF74370	EPS32158.1	HELO-LIKE	unk
CEF74370	OQD65281.1	HELO-LIKE	HELO-LIKE
CEF74370	CAK41206.1	HELO-LIKE	HELO-LIKE
CEF74370	CRL27571.1	HELO-LIKE	HELO-LIKE
CEF74370	GAD99626.1	HELO-LIKE	HELO-LIKE
CEF74370	KZN87124.1	HELO-LIKE	HELO-LIKE
CEF74370	OQE87686.1	HELO-LIKE	HELO-LIKE
CEF74370	PGG95246.1	HELO-LIKE	HELO-LIKE
CEF74370	RDH14288.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_002563064.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_025448360.1	HELO-LIKE	HELO-LIKE
CEF74370	PGH29421.1	HELO-LIKE	HELO-LIKE
CEF74370	OBW65711.1	HELO-LIKE	HELO-LIKE
CEF74370	KEQ85321.1	HELO-LIKE	HELO-LIKE
CEF74370	KGQ10037.1	HELO-LIKE	HELO-LIKE
CEF74370	OAA40111.1	HELO-LIKE	HELO-LIKE
CEF74370	OAA75184.1	HELO-LIKE	HELO-LIKE
CEF74370	OAR02133.1	HELO-LIKE	HELO-LIKE
CEF74370	PMB68475.1	HELO-LIKE	HELO-LIKE
CEF74370	PQK15140.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_008595727.1	HELO-LIKE	HELO-LIKE
CEF74370	PMD29253.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_007677697.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_008088057.1	HELO-LIKE	HELO-LIKE
CEF74370	XP_024727738.1	HELO-LIKE	HELO-LIKE
KKY39465	KKY39465.1	unk	unk
KKY39465	EWZ01003.1	unk	unk
KKY39465	EWZ01004.1	unk	unk
KKY39465	EWZ47036.1	unk	unk
KKY39465	EWZ47037.1	unk	unk
KKY39465	EWZ82202.1	unk	unk
KKY39465	EWZ82203.1	unk	unk
KKY39465	EXA43388.1	unk	unk
KKY39465	EXA43389.1	unk	unk
KKY39465	EXK44348.1	unk	unk
KKY39465	EXK44349.1	unk	unk
KKY39465	EXK91767.1	unk	unk
KKY39465	EXK91768.1	unk	unk
KKY39465	EXL46866.1	unk	unk
KKY39465	EXL46867.1	unk	unk
KKY39465	EXL78052.1	unk	unk
KKY39465	EXL78053.1	unk	unk
KKY39465	EXM02657.1	unk	unk
KKY39465	EXM02658.1	unk	unk
KKY39465	EXM17621.1	unk	unk
KKY39465	EXM17622.1	unk	unk
KKY39465	XP_018238635.1	unk	unk
KKY39465	KXT01650.1	unk	unk
KKY39465	KXS95849.1	unk	unk
KKY39465	XP_007926789.1	unk	unk
KKY39465	RAK78156.1	unk	unk
KKY39465	RDW82482.1	unk	unk
KKY39465	RDW75803.1	unk	unk
KLO15722	KLO15722.1	unk	unk
KLO15722	KLO10625.1	unk	unk
KLO15722	EGN93478.1	unk	unk
KLO15722	ETS05239.1	unk	unk
KLO15722	XP_013954620.1	unk	unk
KLO15722	PVI06274.1	unk	unk
KLO15722	KIK54521.1	unk	unk
KLO15722	KIK59110.1	unk	unk
KLO15722	KIK58268.1	unk	unk
KLO15722	KGO45894.1	unk	unk
KLO15722	KIK53827.1	unk	unk
KLO15722	KIK49788.1	unk	unk
KLO15722	KIK50338.1	unk	unk
KLO15722	KIK53724.1	unk	unk
KLO15722	KIK54029.1	unk	unk
KLO15722	KIK66981.1	unk	unk
KLO15722	OCK90442.1	unk	unk
KLO15722	KIK69451.1	unk	unk
KLO15722	KIM41353.1	unk	unk
KLO15722	PBK89437.1	unk	unk
KLO15722	KIL55890.1	unk	unk
KLO15722	KIL54495.1	unk	unk
KLO15722	KIL54630.1	unk	unk
KLO15722	KIL55299.1	unk	unk
KLO15722	KIL55574.1	unk	unk
KLO15722	KIL55588.1	unk	unk
KLO15722	KIL56412.1	unk	unk
KLO15722	KIL57183.1	unk	unk
KLO15722	KIL57251.1	unk	unk
KLO15722	KIL57558.1	unk	unk
KLO15722	KIL57970.1	unk	unk
KLO15722	KIL58649.1	unk	unk
KLO15722	KIL61551.1	unk	unk
KLO15722	KIL62309.1	unk	unk
KLO15722	KIL62941.1	unk	unk
KLO15722	KIL64920.1	unk	unk
KLO15722	KIL62287.1	unk	unk
KLO15722	KIL65235.1	unk	unk
KLO15722	KIL65667.1	unk	unk
KLO15722	KIL55629.1	unk	unk
KLO15722	KIL55706.1	unk	unk
KLO15722	KIL56376.1	unk	unk
KLO15722	KIL57009.1	unk	unk
KLO15722	KIL57161.1	unk	unk
KLO15722	KIL57170.1	unk	unk
KLO15722	KIL62283.1	unk	unk
KLO15722	KIO19224.1	unk	unk
KLO15722	KIO31423.1	unk	unk
KLO15722	KLO10480.1	unk	unk
KLO15722	KZV97365.1	unk	unk
KLO15722	XP_003849900.1	unk	unk
KLO15722	XP_025502579.1	unk	unk
PCD20296	PCD20296.1	unk	unk
PCD20296	EWZ28760.1	unk	unk
PCD20296	EXA28621.1	unk	unk
PCD20296	EXK76697.1	unk	unk
PCD20296	EXL39767.1	unk	unk
PCD20296	KLP02002.1	unk	unk
PCD20296	PCD20306.1	unk	unk
PCD20296	PCD20313.1	unk	unk
PCD20296	PCD20349.1	unk	unk
PCD20296	PCD21253.1	unk	unk
PCD20296	PTD02583.1	unk	unk
PCD20296	SCO12762.1	unk	unk
PCD20296	SCO84729.1	unk	unk
PCD20296	XP_018242958.1	unk	unk
PCD20296	KPA35686.1	unk	unk
PCD20296	OBS15174.1	unk	unk
PCD20296	OBS16075.1	unk	unk
PCD20296	OBS16329.1	unk	unk
PCD20296	OBS16801.1	unk	unk
PCD20296	OBS17316.1	unk	unk
PCD20296	OBS20275.1	unk	unk
PCD20296	PKK51908.1	unk	unk
PCD20296	PNP54079.1	unk	unk
PCD20296	OPB39038.1	unk	unk
PCD20296	XP_013950721.1	unk	unk
PCD20296	XP_018657048.1	unk	unk
PCD20296	RFU78942.1	unk	unk
PCD20296	XP_024406411.1	unk	unk
PCD20296	XP_024770819.1	unk	unk
XP_001833976	XP_001833976.1	unk	unk
XP_001833976	XP_001834005.2	unk	unk
XP_001833976	KIJ91625.1	unk	GOODBYE-LIKE
XP_001833976	KDR68409.1	unk	unk
XP_001833976	KDR71353.1	unk	unk
XP_001833976	KDR71376.1	unk	unk
XP_001833976	KDR74898.1	unk	unk
XP_001833976	KDR83220.1	unk	unk
XP_001833976	KDR83264.1	unk	unk
XP_001833976	KIJ91377.1	unk	unk
XP_001833976	KIJ91635.1	unk	GOODBYE-LIKE
XP_001833976	KIJ96372.1	unk	unk
XP_001833976	KIK00304.1	unk	GOODBYE-LIKE
XP_001833976	XP_001890573.1	unk	unk
XP_001833976	KIJ91500.1	unk	unk
XP_001833976	XP_001888569.1	unk	unk
XP_001833976	KDR77873.1	unk	unk
XP_001833976	PPQ70646.1	unk	unk
XP_001833976	XP_001881479.1	unk	unk
XP_001833976	PPQ73702.1	unk	unk
XP_001833976	KDR67586.1	unk	unk
XP_001833976	KDR71084.1	unk	unk
XP_001833976	KDR76516.1	unk	unk
XP_001833976	KJA17313.1	unk	unk
XP_001833976	KJA22080.1	unk	unk
XP_001833976	PPR05945.1	unk	GOODBYE-LIKE
XP_001833976	XP_001832173.2	unk	unk
XP_001833976	XP_001832149.1	unk	unk
XP_001833976	XP_001832150.2	unk	unk
XP_001834766	XP_001834766.2	unk	unk
XP_001834766	PQE04444.1	unk	unk
XP_001834766	XP_001829857.2	unk	unk
XP_001834766	XP_001830905.2	unk	unk
XP_001834766	XP_001831065.2	unk	unk
XP_001834766	XP_001831766.2	unk	unk
XP_001834766	XP_001831811.2	unk	unk
XP_001834766	XP_001831832.2	unk	unk
XP_001834766	XP_001831853.2	unk	unk
XP_001834766	XP_001835010.2	unk	unk
XP_001834766	XP_001831518.2	unk	unk
XP_001834766	XP_001840280.2	unk	unk
XP_001834766	XP_001835474.2	unk	unk
XP_001834766	XP_001831849.2	unk	unk
XP_001834766	XP_001838035.1	unk	unk
XP_001834766	XP_001838033.1	unk	unk
XP_001834766	XP_001838034.2	unk	unk
XP_001834766	XP_001838042.2	unk	unk
XP_001834766	XP_001836096.2	unk	unk
XP_001834766	XP_001838036.1	unk	unk
XP_001834766	XP_001829541.2	unk	unk
XP_001834766	XP_001829531.1	unk	unk
XP_001834766	XP_001831827.2	unk	unk
XP_001834766	XP_001831863.2	unk	unk
XP_001875763	XP_001875763.1	HELO-LIKE	unk
XP_001875763	KIK00309.1	HELO-LIKE	unk
XP_001875763	XP_001882848.1	HELO-LIKE	unk
XP_001875763	XP_001889148.1	HELO-LIKE	unk
XP_001875763	XP_001890441.1	HELO-LIKE	unk
XP_001875763	KIM71994.1	HELO-LIKE	unk
XP_001875763	PPQ84827.1	HELO-LIKE	unk
XP_001875763	XP_001889149.1	HELO-LIKE	unk
XP_001875763	XP_001889157.1	HELO-LIKE	unk
XP_001875763	XP_001889155.1	HELO-LIKE	unk
XP_001875763	XP_001889138.1	HELO-LIKE	unk
XP_001875763	XP_001889142.1	HELO-LIKE	unk
XP_001875763	XP_001889147.1	HELO-LIKE	unk
XP_001875763	KIJ97428.1	HELO-LIKE	unk
XP_001875763	XP_001877979.1	HELO-LIKE	unk
XP_001875763	XP_001888293.1	HELO-LIKE	unk
XP_001875763	KIJ97566.1	HELO-LIKE	unk
XP_001875763	KIK00183.1	HELO-LIKE	unk
XP_001875763	XP_001877559.1	HELO-LIKE	unk
XP_001875763	XP_001882648.1	HELO-LIKE	unk
XP_001875763	XP_001882641.1	HELO-LIKE	unk
XP_001875763	XP_001886920.1	HELO-LIKE	unk
XP_001875763	XP_001875578.1	HELO-LIKE	unk
XP_001875763	KIJ96733.1	HELO-LIKE	unk
XP_001875763	KIK04084.1	HELO-LIKE	unk
XP_001875763	XP_001889151.1	HELO-LIKE	unk
XP_001875763	XP_001889158.1	HELO-LIKE	unk
XP_001875763	XP_001891084.1	HELO-LIKE	unk
XP_001875763	XP_001882614.1	HELO-LIKE	unk
XP_001875763	XP_001882627.1	HELO-LIKE	unk
XP_001875763	XP_001882663.1	HELO-LIKE	unk
XP_007827113	XP_007827113.1	HELO-LIKE	HELO-LIKE
XP_007827113	KFY44540.1	HELO-LIKE	HELO-LIKE
XP_007827113	KFY87014.1	HELO-LIKE	HELO-LIKE
XP_007827113	KFZ11710.1	HELO-LIKE	HELO-LIKE
XP_007827113	KFZ13480.1	HELO-LIKE	HELO-LIKE
XP_007827113	OBT39371.1	HELO-LIKE	HELO-LIKE
XP_007827113	OBT52967.1	HELO-LIKE	HELO-LIKE
XP_007827113	OBT99489.2	HELO-LIKE	HELO-LIKE
XP_007827113	XP_018133222.1	HELO-LIKE	HELO-LIKE
XP_007827113	KXX74227.1	HELO-LIKE	HELO-LIKE
XP_007827113	XP_007804642.1	HELO-LIKE	HELO-LIKE
XP_007827113	XP_013311753.1	HELO-LIKE	HELO-LIKE
XP_007827113	OQD96542.1	HELO-LIKE	HELO-LIKE
