Cluster no	Representative no	Nterm
XP_013276951.1	ETS02804.1	SESB-LIKE
XP_013276951.1	PKK41851.1	SESB-LIKE
XP_013276951.1	PTB78818.1	SESB-LIKE
XP_013276951.1	XP_006964437.1	SESB-LIKE
XP_013276951.1	XP_013949143.1	SESB-LIKE
XP_013276951.1	XP_024777936.1	SESB-LIKE
XP_013276951.1	XP_024735272.1	SESB-LIKE
XP_013276951.1	XP_024739972.1	SESB-LIKE
XP_013276951.1	XP_024752615.1	SESB-LIKE
XP_013276951.1	XP_003048523.1	SESB-LIKE
XP_013276951.1	EWZ35285.1	SESB-LIKE
XP_013276951.1	CVK96463.1	SESB-LIKE
XP_013276951.1	CVK98440.1	SESB-LIKE
XP_013276951.1	CZR48374.1	SESB-LIKE
XP_013276951.1	EMT62469.1	SESB-LIKE
XP_013276951.1	ENH74085.1	SESB-LIKE
XP_013276951.1	EWY84836.1	SESB-LIKE
XP_013276951.1	EWZ96722.1	SESB-LIKE
XP_013276951.1	EXA37410.1	SESB-LIKE
XP_013276951.1	EXK34949.1	SESB-LIKE
XP_013276951.1	EXK86173.1	SESB-LIKE
XP_013276951.1	EXL78716.1	SESB-LIKE
XP_013276951.1	EXM06068.1	SESB-LIKE
XP_013276951.1	EXM25090.1	SESB-LIKE
XP_013276951.1	KIL88853.1	SESB-LIKE
XP_013276951.1	KLP12267.1	SESB-LIKE
XP_013276951.1	OBS25749.1	SESB-LIKE
XP_013276951.1	PCD28274.1	SESB-LIKE
XP_013276951.1	PCD28958.1	SESB-LIKE
XP_013276951.1	PTD07176.1	SESB-LIKE
XP_013276951.1	RBQ84861.1	SESB-LIKE SESB-LIKE
XP_013276951.1	RBR06940.1	SESB-LIKE
XP_013276951.1	RFN52578.1	SESB-LIKE
XP_013276951.1	SCO49709.1	SESB-LIKE
XP_013276951.1	SCO89382.1	SESB-LIKE
XP_013276951.1	SCV42853.1	SESB-LIKE
XP_013276951.1	XP_009263500.1	SESB-LIKE
XP_013276951.1	XP_018253240.1	SESB-LIKE
XP_013276951.1	XP_018758752.1	SESB-LIKE
XP_013276951.1	XP_018758753.1	SESB-LIKE
XP_013276951.1	XP_023436183.1	SESB-LIKE
XP_013276951.1	XP_025586753.1	SESB-LIKE
XP_013276951.1	XP_003052097.1	SESB-LIKE
XP_013276951.1	XP_003052749.1	SESB-LIKE
XP_013276951.1	XP_003170723.1	SESB-LIKE
XP_013276951.1	XP_003172796.1	SESB-LIKE
XP_013276951.1	XP_003175097.1	SESB-LIKE
XP_013276951.1	XP_003346516.1	SESB-LIKE
XP_013276951.1	XP_003347270.1	SESB-LIKE
XP_013276951.1	XP_003352393.1	SESB-LIKE
XP_013276951.1	XP_003352705.1	SESB-LIKE
XP_013276951.1	XP_003654003.1	SESB-LIKE
XP_013276951.1	XP_001227288.1	SESB-LIKE
XP_013276951.1	XP_003654604.1	SESB-LIKE
XP_013276951.1	XP_001228845.1	SESB-LIKE
XP_013276951.1	XP_003655048.1	SESB-LIKE
XP_013276951.1	XP_003660299.1	SESB-LIKE
XP_013276951.1	XP_003661698.1	SESB-LIKE
XP_013276951.1	XP_003665143.1	SESB-LIKE
XP_013276951.1	XP_001227665.1	SESB-LIKE
XP_013276951.1	XP_003654422.1	SESB-LIKE
XP_013276951.1	XP_003667244.1	SESB-LIKE
XP_013276951.1	XP_003709501.1	SESB-LIKE
XP_013276951.1	XP_003711012.1	SESB-LIKE
XP_013276951.1	ELQ44732.1	SESB-LIKE
XP_013276951.1	XP_003713384.1	SESB-LIKE
XP_013276951.1	ELQ38505.1	SESB-LIKE
XP_013276951.1	XP_003713385.1	SESB-LIKE
XP_013276951.1	XP_003718065.1	SESB-LIKE
XP_013276951.1	XP_006667238.1	SESB-LIKE
XP_013276951.1	XP_006671537.1	SESB-LIKE SESB-LIKE
XP_013276951.1	OTB06173.1	SESB-LIKE
XP_013276951.1	XP_006691558.1	SESB-LIKE
XP_013276951.1	XP_006692250.1	SESB-LIKE
XP_013276951.1	XP_006694875.1	SESB-LIKE
XP_013276951.1	XP_006695265.1	SESB-LIKE
XP_013276951.1	XP_007696436.1	SESB-LIKE
XP_013276951.1	XP_007720337.1	SESB-LIKE
XP_013276951.1	XP_007729331.1	SESB-LIKE
XP_013276951.1	XP_007736200.1	SESB-LIKE
XP_013276951.1	XP_007741835.1	SESB-LIKE
XP_013276951.1	XP_008717004.1	SESB-LIKE
XP_013276951.1	XP_013956358.1	SESB-LIKE
XP_013276951.1	XP_007746190.1	SESB-LIKE
XP_013276951.1	XP_007748914.1	SESB-LIKE
XP_013276951.1	XP_007752152.1	SESB-LIKE
XP_013276951.1	XP_016622308.1	SESB-LIKE
XP_013276951.1	XP_007761938.1	SESB-LIKE
XP_013276951.1	XP_007778789.1	SESB-LIKE
XP_013276951.1	XP_007779056.1	SESB-LIKE
XP_013276951.1	XP_007781106.1	SESB-LIKE
XP_013276951.1	XP_007786081.1	SESB-LIKE
XP_013276951.1	XP_007786352.1	SESB-LIKE
XP_013276951.1	XP_007787643.1	SESB-LIKE
XP_013276951.1	XP_007787653.1	SESB-LIKE
XP_013276951.1	XP_007800564.1	SESB-LIKE
XP_013276951.1	XP_007801134.1	SESB-LIKE
XP_013276951.1	XP_007801584.1	SESB-LIKE
XP_013276951.1	XP_007802378.1	SESB-LIKE
XP_013276951.1	XP_007802515.1	SESB-LIKE
XP_013276951.1	XP_007803096.1	SESB-LIKE
XP_013276951.1	XP_007816247.2	SESB-LIKE
XP_013276951.1	EXU98845.1	SESB-LIKE
XP_013276951.1	KFG80287.1	SESB-LIKE
XP_013276951.1	KID66335.1	SESB-LIKE
XP_013276951.1	XP_014541470.1	SESB-LIKE
XP_013276951.1	XP_007819534.2	SESB-LIKE
XP_013276951.1	XP_007822350.2	SESB-LIKE
XP_013276951.1	EXU97830.1	SESB-LIKE
XP_013276951.1	XP_007824279.2	SESB-LIKE
XP_013276951.1	EXU95839.1	SESB-LIKE
XP_013276951.1	XP_007825464.2	SESB-LIKE
XP_013276951.1	EXU94511.1	SESB-LIKE
XP_013276951.1	XP_007826499.2	SESB-LIKE
XP_013276951.1	EXU97180.1	SESB-LIKE
XP_013276951.1	KJK75176.1	SESB-LIKE
XP_013276951.1	XP_007829091.1	SESB-LIKE
XP_013276951.1	XP_007831593.1	SESB-LIKE
XP_013276951.1	PKS10409.1	SESB-LIKE
XP_013276951.1	XP_007832238.1	SESB-LIKE
XP_013276951.1	XP_007834731.1	SESB-LIKE
XP_013276951.1	XP_007834931.1	SESB-LIKE
XP_013276951.1	XP_007835115.1	SESB-LIKE
XP_013276951.1	XP_007835629.1	SESB-LIKE
XP_013276951.1	XP_007836893.1	SESB-LIKE
XP_013276951.1	XP_007838084.1	SESB-LIKE
XP_013276951.1	XP_007838885.1	SESB-LIKE
XP_013276951.1	XP_007839067.1	SESB-LIKE
XP_013276951.1	XP_007839936.1	SESB-LIKE
XP_013276951.1	XP_007840346.1	SESB-LIKE
XP_013276951.1	XP_007842087.1	SESB-LIKE
XP_013276951.1	XP_007921980.1	SESB-LIKE
XP_013276951.1	PPJ56778.1	SESB-LIKE
XP_013276951.1	SMR47156.1	SESB-LIKE
XP_013276951.1	SMQ47372.1	SESB-LIKE
XP_013276951.1	SMR45907.1	SESB-LIKE
XP_013276951.1	SMY21055.1	SESB-LIKE
XP_013276951.1	XP_008025137.1	SESB-LIKE
XP_013276951.1	XP_008080084.1	SESB-LIKE
XP_013276951.1	XP_008081628.1	SESB-LIKE
XP_013276951.1	XP_008085460.1	SESB-LIKE
XP_013276951.1	XP_008085915.1	SESB-LIKE
XP_013276951.1	XP_008087636.1	SESB-LIKE
XP_013276951.1	XP_008595754.1	SESB-LIKE
XP_013276951.1	KGQ10057.1	SESB-LIKE
XP_013276951.1	XP_008602146.1	SESB-LIKE
XP_013276951.1	KGQ06583.1	SESB-LIKE
XP_013276951.1	OAA38680.1	SESB-LIKE
XP_013276951.1	PQK15576.1	SESB-LIKE
XP_013276951.1	XP_008603215.1	SESB-LIKE
XP_013276951.1	CCF40392.1	SESB-LIKE
XP_013276951.1	OAA33893.1	SESB-LIKE
XP_013276951.1	OAA34801.1	SESB-LIKE
XP_013276951.1	OTA01901.1	SESB-LIKE
XP_013276951.1	PQK10239.1	SESB-LIKE
XP_013276951.1	PQK16852.1	SESB-LIKE
XP_013276951.1	PTB75148.1	SESB-LIKE
XP_013276951.1	XP_008602280.1	SESB-LIKE
XP_013276951.1	XP_018151589.1	SESB-LIKE
XP_013276951.1	XP_022284942.1	SESB-LIKE
XP_013276951.1	XP_024746408.1	SESB-LIKE
XP_013276951.1	XP_008713778.1	SESB-LIKE
XP_013276951.1	XP_008713775.1	SESB-LIKE
XP_013276951.1	XP_008716962.1	SESB-LIKE
XP_013276951.1	XP_008718470.1	SESB-LIKE
XP_013276951.1	XP_009218537.1	SESB-LIKE
XP_013276951.1	GAW22654.1	SESB-LIKE
XP_013276951.1	KLU86058.1	SESB-LIKE
XP_013276951.1	KLU90916.1	SESB-LIKE
XP_013276951.1	KXX77173.1	SESB-LIKE
XP_013276951.1	KZN84818.1	SESB-LIKE
XP_013276951.1	KXG50320.1	SESB-LIKE
XP_013276951.1	XP_002559568.1	SESB-LIKE
XP_013276951.1	OIW24417.1	SESB-LIKE
XP_013276951.1	PMD20579.1	SESB-LIKE
XP_013276951.1	POS75159.1	SESB-LIKE
XP_013276951.1	XP_007827226.1	SESB-LIKE
XP_013276951.1	XP_009224784.1	SESB-LIKE
XP_013276951.1	XP_009218735.1	SESB-LIKE
XP_013276951.1	KLU89997.1	SESB-LIKE
XP_013276951.1	XP_009225675.1	SESB-LIKE
XP_013276951.1	XP_009225996.1	SESB-LIKE
XP_013276951.1	XP_009226572.1	SESB-LIKE
XP_013276951.1	KXX77483.1	SESB-LIKE
XP_013276951.1	KXX75895.1	SESB-LIKE
XP_013276951.1	XP_009223770.1	SESB-LIKE
XP_013276951.1	XP_009228038.1	SESB-LIKE
XP_013276951.1	XP_009228476.1	SESB-LIKE
XP_013276951.1	XP_009255959.1	SESB-LIKE
XP_013276951.1	PTD08202.1	SESB-LIKE
XP_013276951.1	XP_009648966.1	SESB-LIKE
XP_013276951.1	CRK28968.1	SESB-LIKE
XP_013276951.1	CRK35158.1	SESB-LIKE
XP_013276951.1	XP_009656755.1	SESB-LIKE
XP_013276951.1	CRK21323.1	SESB-LIKE
XP_013276951.1	PNH28434.1	SESB-LIKE
XP_013276951.1	XP_009657353.1	SESB-LIKE
XP_013276951.1	CRK26254.1	SESB-LIKE
XP_013276951.1	CRK39178.1	SESB-LIKE
XP_013276951.1	XP_003002769.1	SESB-LIKE
XP_013276951.1	XP_009657368.1	SESB-LIKE
XP_013276951.1	CRK39162.1	SESB-LIKE SESB-LIKE
XP_013276951.1	CRK31492.1	SESB-LIKE
XP_013276951.1	XP_003002783.1	SESB-LIKE
XP_013276951.1	XP_011118344.1	SESB-LIKE
XP_013276951.1	XP_011120090.1	SESB-LIKE
XP_013276951.1	XP_011123213.1	SESB-LIKE
XP_013276951.1	XP_011321225.1	SESB-LIKE
XP_013276951.1	EYB25034.1	SESB-LIKE
XP_013276951.1	XP_011392839.1	SESB-LIKE
XP_013276951.1	XP_011392840.1	SESB-LIKE
XP_013276951.1	XP_011411433.1	SESB-LIKE
XP_013276951.1	EXU98176.1	SESB-LIKE
XP_013276951.1	XP_014541373.1	SESB-LIKE
XP_013276951.1	XP_013257361.1	SESB-LIKE
XP_013276951.1	XP_013261466.1	SESB-LIKE
XP_013276951.1	XP_013264767.1	SESB-LIKE
XP_013276951.1	XP_013268748.1	SESB-LIKE
XP_013276951.1	XP_013288322.1	SESB-LIKE
XP_013276951.1	XP_022509122.1	SESB-LIKE
XP_013276951.1	XP_013309733.1	SESB-LIKE
XP_013276951.1	XP_013312878.1	SESB-LIKE
XP_013276951.1	XP_013315155.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_013321464.1	SESB-LIKE
XP_013276951.1	XP_013321770.1	SESB-LIKE
XP_013276951.1	XP_013327912.1	SESB-LIKE
XP_013276951.1	XP_013341886.1	SESB-LIKE
XP_013276951.1	XP_013938292.1	SESB-LIKE
XP_013276951.1	XP_013940867.1	SESB-LIKE
XP_013276951.1	XP_013945408.1	SESB-LIKE
XP_013276951.1	ETR98417.1	SESB-LIKE
XP_013276951.1	OTA07295.1	SESB-LIKE
XP_013276951.1	PTB75398.1	SESB-LIKE
XP_013276951.1	RFU78967.1	SESB-LIKE
XP_013276951.1	XP_006961357.1	SESB-LIKE
XP_013276951.1	XP_024745588.1	SESB-LIKE
XP_013276951.1	XP_024757053.1	SESB-LIKE
XP_013276951.1	XP_013946007.1	SESB-LIKE
XP_013276951.1	XP_013952140.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_013954117.1	SESB-LIKE
XP_013276951.1	XP_024762678.1	SESB-LIKE
XP_013276951.1	XP_013955958.1	SESB-LIKE
XP_013276951.1	XP_014169034.1	SESB-LIKE
XP_013276951.1	XP_014170725.1	SESB-LIKE
XP_013276951.1	XP_014171890.1	SESB-LIKE
XP_013276951.1	XP_014171944.1	SESB-LIKE
XP_013276951.1	POS72340.1	SESB-LIKE
XP_013276951.1	XP_014173341.1	SESB-LIKE
XP_013276951.1	XP_014545978.1	SESB-LIKE
XP_013276951.1	XP_016210488.1	SESB-LIKE
XP_013276951.1	XP_016210487.1	SESB-LIKE
XP_013276951.1	XP_016215489.1	SESB-LIKE
XP_013276951.1	XP_016226918.1	SESB-LIKE
XP_013276951.1	XP_016244572.1	SESB-LIKE
XP_013276951.1	OQU97921.1	SESB-LIKE
XP_013276951.1	XP_016245028.1	SESB-LIKE
XP_013276951.1	XP_016245022.1	SESB-LIKE
XP_013276951.1	XP_018689183.1	SESB-LIKE
XP_013276951.1	XP_016245658.1	SESB-LIKE
XP_013276951.1	XP_016247424.1	SESB-LIKE
XP_013276951.1	XP_016632314.1	SESB-LIKE
XP_013276951.1	XP_016251532.1	SESB-LIKE
XP_013276951.1	OQV09141.1	SESB-LIKE
XP_013276951.1	XP_016257617.1	SESB-LIKE
XP_013276951.1	XP_016258602.1	SESB-LIKE
XP_013276951.1	KIV77352.1	SESB-LIKE
XP_013276951.1	XP_016240707.1	SESB-LIKE
XP_013276951.1	ENH87108.1	SESB-LIKE
XP_013276951.1	XP_018133269.1	SESB-LIKE
XP_013276951.1	KFY81057.1	SESB-LIKE
XP_013276951.1	OBT63788.1	SESB-LIKE
XP_013276951.1	XP_016264836.1	SESB-LIKE
XP_013276951.1	XP_016595043.1	SESB-LIKE
XP_013276951.1	XP_016599802.1	SESB-LIKE SESB-LIKE
XP_013276951.1	KGO42735.1	SESB-LIKE SESB-LIKE
XP_013276951.1	GAW21984.1	SESB-LIKE
XP_013276951.1	XP_016615760.1	SESB-LIKE
XP_013276951.1	OQV04396.1	SESB-LIKE
XP_013276951.1	XP_007733902.1	SESB-LIKE
XP_013276951.1	XP_009156033.1	SESB-LIKE
XP_013276951.1	XP_016617529.1	SESB-LIKE
XP_013276951.1	XP_007750418.1	SESB-LIKE
XP_013276951.1	XP_018696228.1	SESB-LIKE
XP_013276951.1	XP_016621131.1	SESB-LIKE
XP_013276951.1	KIW67282.1	SESB-LIKE
XP_013276951.1	XP_013254501.1	SESB-LIKE
XP_013276951.1	XP_016627639.1	SESB-LIKE
XP_013276951.1	XP_022495519.1	SESB-LIKE
XP_013276951.1	XP_016635010.1	SESB-LIKE
XP_013276951.1	OAL27714.1	SESB-LIKE
XP_013276951.1	XP_016640820.1	SESB-LIKE
XP_013276951.1	XP_016641255.1	SESB-LIKE
XP_013276951.1	PKS12515.1	SESB-LIKE
XP_013276951.1	XP_016641292.1	SESB-LIKE
XP_013276951.1	XP_016642064.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_016643364.1	SESB-LIKE
XP_013276951.1	XP_016643481.1	SESB-LIKE
XP_013276951.1	XP_016643601.1	SESB-LIKE
XP_013276951.1	RFU28121.1	SESB-LIKE
XP_013276951.1	XP_001225875.1	SESB-LIKE
XP_013276951.1	XP_016645424.1	SESB-LIKE
XP_013276951.1	XP_016645913.1	SESB-LIKE
XP_013276951.1	XP_016646029.1	SESB-LIKE
XP_013276951.1	KFZ23237.1	SESB-LIKE
XP_013276951.1	XP_016646134.1	SESB-LIKE
XP_013276951.1	XP_016646207.1	SESB-LIKE
XP_013276951.1	XP_016646573.1	SESB-LIKE
XP_013276951.1	XP_016646624.1	SESB-LIKE
XP_013276951.1	XP_016761913.1	SESB-LIKE
XP_013276951.1	XP_018005242.1	SESB-LIKE
XP_013276951.1	XP_018061740.1	SESB-LIKE
XP_013276951.1	RFU24235.1	SESB-LIKE
XP_013276951.1	RDW82157.1	SESB-LIKE
XP_013276951.1	XP_018064233.1	SESB-LIKE
XP_013276951.1	XP_018073350.1	SESB-LIKE
XP_013276951.1	XP_018074068.1	SESB-LIKE
XP_013276951.1	XP_018131818.1	SESB-LIKE
XP_013276951.1	XP_018134499.1	SESB-LIKE
XP_013276951.1	XP_018140718.1	SESB-LIKE
XP_013276951.1	XP_018150645.1	SESB-LIKE
XP_013276951.1	XP_018178802.1	SESB-LIKE
XP_013276951.1	OAQ88028.1	SESB-LIKE
XP_013276951.1	PWI66835.1	SESB-LIKE
XP_013276951.1	XP_018182635.1	SESB-LIKE
XP_013276951.1	PWI64744.1	SESB-LIKE
XP_013276951.1	XP_018255050.1	SESB-LIKE
XP_013276951.1	XP_018380495.1	SESB-LIKE
XP_013276951.1	XP_018387481.1	SESB-LIKE
XP_013276951.1	XP_018693669.1	SESB-LIKE
XP_013276951.1	XP_018696121.1	SESB-LIKE
XP_013276951.1	KIW70685.1	SESB-LIKE
XP_013276951.1	XP_018761182.1	SESB-LIKE
XP_013276951.1	CVL05986.1	SESB-LIKE
XP_013276951.1	CVL07427.1	SESB-LIKE
XP_013276951.1	CZR45903.1	SESB-LIKE
XP_013276951.1	EMT69606.1	SESB-LIKE
XP_013276951.1	EWY81002.1	SESB-LIKE
XP_013276951.1	EWZ29451.1	SESB-LIKE
XP_013276951.1	EWZ79518.1	SESB-LIKE
XP_013276951.1	EXA34763.1	SESB-LIKE
XP_013276951.1	EXK24731.1	SESB-LIKE
XP_013276951.1	EXL42048.1	SESB-LIKE
XP_013276951.1	EXL92970.1	SESB-LIKE
XP_013276951.1	EXM21692.1	SESB-LIKE
XP_013276951.1	PCD22241.1	SESB-LIKE
XP_013276951.1	PCD23911.1	SESB-LIKE
XP_013276951.1	RBR11743.1	SESB-LIKE
XP_013276951.1	SCO16804.1	SESB-LIKE
XP_013276951.1	SCO20307.1	SESB-LIKE
XP_013276951.1	SCO56631.1	SESB-LIKE
XP_013276951.1	SCV50309.1	SESB-LIKE
XP_013276951.1	SCV59649.1	SESB-LIKE
XP_013276951.1	XP_018258242.1	SESB-LIKE
XP_013276951.1	XP_023437253.1	SESB-LIKE
XP_013276951.1	EXK28605.1	SESB-LIKE SESB-LIKE
XP_013276951.1	EXL74236.1	SESB-LIKE
XP_013276951.1	RBA15607.1	SESB-LIKE
XP_013276951.1	XP_020116595.1	SESB-LIKE
XP_013276951.1	XP_020124393.1	SESB-LIKE
XP_013276951.1	XP_020126270.1	SESB-LIKE
XP_013276951.1	XP_020127666.1	SESB-LIKE
XP_013276951.1	XP_020127983.1	SESB-LIKE
XP_013276951.1	XP_020128351.1	SESB-LIKE
XP_013276951.1	XP_020128386.1	SESB-LIKE
XP_013276951.1	XP_020128431.1	SESB-LIKE
XP_013276951.1	XP_020129932.1	SESB-LIKE
XP_013276951.1	XP_022401426.1	SESB-LIKE
XP_013276951.1	XP_022402244.1	SESB-LIKE
XP_013276951.1	XP_022476927.1	SESB-LIKE
XP_013276951.1	XP_022479249.1	SESB-LIKE
XP_013276951.1	XP_022491633.1	SESB-LIKE
XP_013276951.1	XP_018752706.1	SESB-LIKE
XP_013276951.1	EXK78228.1	SESB-LIKE
XP_013276951.1	EXL45101.1	SESB-LIKE
XP_013276951.1	XP_018752705.1	SESB-LIKE
XP_013276951.1	XP_018752707.1	SESB-LIKE
XP_013276951.1	XP_022496417.1	SESB-LIKE
XP_013276951.1	XP_016620046.1	SESB-LIKE
XP_013276951.1	XP_022497728.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_016253586.1	SESB-LIKE
XP_013276951.1	OQU97568.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_013260743.1	SESB-LIKE
XP_013276951.1	XP_016619484.1	SESB-LIKE
XP_013276951.1	XP_022501826.1	SESB-LIKE
XP_013276951.1	XP_022503661.1	SESB-LIKE
XP_013276951.1	XP_022510983.1	SESB-LIKE
XP_013276951.1	XP_023438266.1	SESB-LIKE
XP_013276951.1	CZR49558.1	SESB-LIKE
XP_013276951.1	XP_023458228.1	SESB-LIKE
XP_013276951.1	XP_024322842.1	SESB-LIKE
XP_013276951.1	XP_024406327.1	SESB-LIKE
XP_013276951.1	XP_013940890.1	SESB-LIKE
XP_013276951.1	XP_024764467.1	SESB-LIKE
XP_013276951.1	XP_024545988.1	SESB-LIKE
XP_013276951.1	EMR89923.1	SESB-LIKE
XP_013276951.1	ESZ93142.1	SESB-LIKE
XP_013276951.1	XP_024545989.1	SESB-LIKE
XP_013276951.1	APA07437.1	SESB-LIKE
XP_013276951.1	XP_024730320.1	SESB-LIKE
XP_013276951.1	XP_024548107.1	SESB-LIKE
XP_013276951.1	CCD51184.1	SESB-LIKE
XP_013276951.1	EMR89258.1	SESB-LIKE
XP_013276951.1	XP_024674748.1	SESB-LIKE
XP_013276951.1	XP_024692967.1	SESB-LIKE
XP_013276951.1	XP_024708158.1	SESB-LIKE
XP_013276951.1	CBF83794.1	SESB-LIKE
XP_013276951.1	CDM28873.1	SESB-LIKE
XP_013276951.1	CEJ56419.1	SESB-LIKE
XP_013276951.1	CEL07304.1	SESB-LIKE
XP_013276951.1	CRG85975.1	SESB-LIKE
XP_013276951.1	CRL22016.1	SESB-LIKE
XP_013276951.1	EDP52601.1	SESB-LIKE
XP_013276951.1	EYE94675.1	SESB-LIKE
XP_013276951.1	GAD95256.1	SESB-LIKE
XP_013276951.1	GAM39714.1	SESB-LIKE
XP_013276951.1	GAQ04322.1	SESB-LIKE
XP_013276951.1	KEY77620.1	SESB-LIKE
XP_013276951.1	KFX49230.1	SESB-LIKE
XP_013276951.1	KJK65030.1	SESB-LIKE
XP_013276951.1	KMK60204.1	SESB-LIKE
XP_013276951.1	KOC10714.1	SESB-LIKE
XP_013276951.1	KOS41970.1	SESB-LIKE
XP_013276951.1	KXG48904.1	SESB-LIKE
XP_013276951.1	KZN93176.1	SESB-LIKE
XP_013276951.1	ODM19309.1	SESB-LIKE
XP_013276951.1	OJJ00209.1	SESB-LIKE
XP_013276951.1	OJJ60885.1	SESB-LIKE
XP_013276951.1	OKO98862.1	SESB-LIKE
XP_013276951.1	OOO10249.1	SESB-LIKE
XP_013276951.1	OOQ91859.1	SESB-LIKE
XP_013276951.1	OQD86383.1	SESB-LIKE
XP_013276951.1	OQD89690.1	SESB-LIKE
XP_013276951.1	OQE05898.1	SESB-LIKE
XP_013276951.1	OQE30679.1	SESB-LIKE
XP_013276951.1	OXN24104.1	SESB-LIKE
XP_013276951.1	PIG81211.1	SESB-LIKE
XP_013276951.1	PLN78940.1	SESB-LIKE
XP_013276951.1	PTU21403.1	SESB-LIKE
XP_013276951.1	PYI10136.1	SESB-LIKE
XP_013276951.1	RAK72742.1	SESB-LIKE
XP_013276951.1	RAO64893.1	SESB-LIKE
XP_013276951.1	RAQ55240.1	SESB-LIKE
XP_013276951.1	RAQ63460.1	SESB-LIKE
XP_013276951.1	XP_001213863.1	SESB-LIKE
XP_013276951.1	XP_001263313.1	SESB-LIKE
XP_013276951.1	XP_001271151.1	SESB-LIKE
XP_013276951.1	XP_002374624.1	SESB-LIKE
XP_013276951.1	XP_002479876.1	SESB-LIKE
XP_013276951.1	XP_020061482.1	SESB-LIKE
XP_013276951.1	XP_020123505.1	SESB-LIKE
XP_013276951.1	XP_022385859.1	SESB-LIKE
XP_013276951.1	XP_022483550.1	SESB-LIKE
XP_013276951.1	XP_022586078.1	SESB-LIKE
XP_013276951.1	XP_024680765.1	SESB-LIKE
XP_013276951.1	XP_024696967.1	SESB-LIKE
XP_013276951.1	XP_025431415.1	SESB-LIKE
XP_013276951.1	XP_025441534.1	SESB-LIKE
XP_013276951.1	XP_025487480.1	SESB-LIKE
XP_013276951.1	XP_025531072.1	SESB-LIKE
XP_013276951.1	XP_025554571.1	SESB-LIKE
XP_013276951.1	XP_660499.1	SESB-LIKE
XP_013276951.1	XP_754469.1	SESB-LIKE
XP_013276951.1	XP_024711034.1	SESB-LIKE
XP_013276951.1	XP_024718149.1	SESB-LIKE
XP_013276951.1	RDH27067.1	SESB-LIKE
XP_013276951.1	CEL01176.1	SESB-LIKE
XP_013276951.1	KZN89782.1	SESB-LIKE
XP_013276951.1	OQE07846.1	SESB-LIKE
XP_013276951.1	XP_001262617.1	SESB-LIKE
XP_013276951.1	XP_025448535.1	SESB-LIKE
XP_013276951.1	XP_025511301.1	SESB-LIKE
XP_013276951.1	XP_025573720.1	SESB-LIKE
XP_013276951.1	XP_024684862.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_024718547.1	SESB-LIKE
XP_013276951.1	XP_024726360.1	SESB-LIKE SESB-LIKE
XP_013276951.1	XP_024726705.1	SESB-LIKE
XP_013276951.1	XP_024727715.1	SESB-LIKE
XP_013276951.1	XP_024729085.1	SESB-LIKE
XP_013276951.1	XP_024729125.1	SESB-LIKE
XP_013276951.1	XP_024729289.1	SESB-LIKE
XP_013276951.1	XP_024730816.1	SESB-LIKE
XP_013276951.1	OBT59106.1	SESB-LIKE
XP_013276951.1	RDW88650.1	SESB-LIKE
XP_013276951.1	EKG15859.1	SESB-LIKE
XP_013276951.1	KFY26104.1	SESB-LIKE
XP_013276951.1	KFY61303.1	SESB-LIKE
XP_013276951.1	KFY04438.1	SESB-LIKE
XP_013276951.1	KFY07164.1	SESB-LIKE
XP_013276951.1	KFY08693.1	SESB-LIKE
XP_013276951.1	KFY44327.1	SESB-LIKE
XP_013276951.1	KFY95506.1	SESB-LIKE
XP_013276951.1	KFZ11275.1	SESB-LIKE
XP_013276951.1	KFZ19928.1	SESB-LIKE
XP_013276951.1	KFY81125.1	SESB-LIKE
XP_013276951.1	KFY62020.1	SESB-LIKE
XP_013276951.1	KIN00644.1	SESB-LIKE
XP_013276951.1	OBT46281.1	SESB-LIKE
XP_013276951.1	OBT50986.1	SESB-LIKE
XP_013276951.1	OBT60680.1	SESB-LIKE
XP_013276951.1	OBT98642.2	SESB-LIKE
XP_013276951.1	XP_018132375.1	SESB-LIKE
XP_013276951.1	RDL34402.1	SESB-LIKE
XP_013276951.1	XP_020127977.1	SESB-LIKE
XP_013276951.1	XP_024731224.1	SESB-LIKE
XP_013276951.1	XP_024733048.1	SESB-LIKE
XP_013276951.1	CZR63069.1	SESB-LIKE
XP_013276951.1	XP_024733108.1	SESB-LIKE
XP_013276951.1	CZR56666.1	SESB-LIKE
XP_013276951.1	XP_024733249.1	SESB-LIKE
XP_013276951.1	PMD38861.1	SESB-LIKE
XP_013276951.1	XP_024734629.1	SESB-LIKE
XP_013276951.1	XP_024735290.1	SESB-LIKE
XP_013276951.1	XP_024737656.1	SESB-LIKE
XP_013276951.1	XP_024740506.1	SESB-LIKE
XP_013276951.1	XP_024752355.1	SESB-LIKE
XP_013276951.1	KKO99524.1	SESB-LIKE
XP_013276951.1	ETR98334.1	SESB-LIKE
XP_013276951.1	OPB36460.1	SESB-LIKE
XP_013276951.1	OTA05650.1	SESB-LIKE
XP_013276951.1	PKK50403.1	SESB-LIKE
XP_013276951.1	PNP40808.1	SESB-LIKE
